case,member,status,ntime,nplev,old_mean,new_mean,bias_new_minus_old,rmse,max_abs_diff,corr,message
0008-02,BWCN.e122.f19_g16.002.0008-02.001.cam.h3,ok,121,23,-0.008679444003921193,-0.010362800660277284,0.00020256431774218304,0.0034155977802889075,0.05136230555695186,0.9789740170261999,
0008-02,BWCN.e122.f19_g16.002.0008-02.002.cam.h3,ok,121,23,-0.00898386782583165,-0.010511736568139671,0.00022323228365561708,0.003431021415627408,0.04983988922836237,0.978544816352708,
0008-02,BWCN.e122.f19_g16.002.0008-02.003.cam.h3,ok,121,23,-0.008774272916595457,-0.010334253587860739,6.922746504610027e-05,0.0032456847451380055,0.0458352251760136,0.98016581148216,
0008-02,BWCN.e122.f19_g16.002.0008-02.004.cam.h3,ok,121,23,-0.008650369857206486,-0.010329693821691835,8.504390734392849e-05,0.0028941935188344474,0.047843220197969855,0.9837346282040333,
0008-02,BWCN.e122.f19_g16.002.0008-02.005.cam.h3,ok,121,23,-0.009128623680781088,-0.010500428068518709,0.0002132419885581728,0.0036588031232936205,0.06480656194346611,0.9775597457195248,
0008-02,BWCN.e122.f19_g16.002.0008-02.006.cam.h3,ok,121,23,-0.008589589363444292,-0.01015690141386245,4.575256468307683e-05,0.00343373205231218,0.05437541466960749,0.9771234018339071,
0008-02,BWCN.e122.f19_g16.002.0008-02.007.cam.h3,ok,121,23,-0.008693938686926053,-0.010018221285689471,0.00012381036809156978,0.00309391849996131,0.05056216873004689,0.9818362641458509,
0008-02,BWCN.e122.f19_g16.002.0008-02.008.cam.h3,ok,121,23,-0.008872427552801779,-0.010830382276072152,8.122230350799672e-05,0.0032593383925682918,0.051356188665488314,0.9816230430369078,
0008-02,BWCN.e122.f19_g16.002.0008-02.009.cam.h3,ok,121,23,-0.009036577542566086,-0.010576225792537289,0.00014927151827178,0.0032427823855860306,0.04124056788046579,0.9815182253322132,
0008-02,BWCN.e122.f19_g16.002.0008-02.010.cam.h3,ok,121,23,-0.009041335291060196,-0.0107227901595734,0.00014864957929405253,0.003278668973840115,0.06679882618301056,0.981861014190439,
0008-02,BWCN.e122.f19_g16.002.0008-02.011.cam.h3,ok,121,23,-0.008787687198062088,-0.010423278803678515,0.0002050462952248797,0.003498748786354898,0.054976700666849385,0.9796592041741093,
