case,member,status,ntime,nplev,old_mean,new_mean,bias_new_minus_old,rmse,max_abs_diff,corr,message
0019-02,BWCN.e122.f19_g16.002.0019-02.001.small-pertlim.cam.h3,ok,151,23,-0.007652242844541625,-0.008421299939827705,0.00010769024568415571,0.002800349653683303,0.0391354052206527,0.9827447734002687,
0019-02,BWCN.e122.f19_g16.002.0019-02.002.small-pertlim.cam.h3,ok,151,23,-0.007758197474300415,-0.008795901061395555,4.0899219191231174e-05,0.002849750038242257,0.038917743797703186,0.983356492295006,
0019-02,BWCN.e122.f19_g16.002.0019-02.003.small-pertlim.cam.h3,ok,151,23,-0.007432559554164927,-0.008222664626837994,-3.812541259894425e-05,0.0024524545884743805,0.03940359284782355,0.9860082935979809,
0019-02,BWCN.e122.f19_g16.002.0019-02.004.small-pertlim.cam.h3,ok,151,23,-0.00781180056973217,-0.008863025950686538,7.02818119038168e-05,0.0028335928744424614,0.038720777713869184,0.9835886266865872,
0019-02,BWCN.e122.f19_g16.002.0019-02.005.small-pertlim.cam.h3,ok,151,23,-0.007934986872951041,-0.008742525661515206,8.942422216981576e-05,0.0026643273535004257,0.03837744468151508,0.9861034448812512,
0019-02,BWCN.e122.f19_g16.002.0019-02.006.small-pertlim.cam.h3,ok,151,23,-0.008197107166363725,-0.009093269034528109,0.00017667366730618223,0.003022329942463386,0.04104541933395607,0.9838437790343314,
0019-02,BWCN.e122.f19_g16.002.0019-02.007.small-pertlim.cam.h3,ok,151,23,-0.008008202292707278,-0.009206388488456877,7.513501840852582e-05,0.002908302242409506,0.03934576879017117,0.9844801263657786,
0019-02,BWCN.e122.f19_g16.002.0019-02.008.small-pertlim.cam.h3,ok,151,23,-0.007553970444844607,-0.008408540512777543,5.3775666256634755e-05,0.0028164664651100565,0.04552600061317372,0.9825877721009895,
0019-02,BWCN.e122.f19_g16.002.0019-02.009.small-pertlim.cam.h3,ok,151,23,-0.00798221418853146,-0.008994725387705344,1.0386873878981e-05,0.0028776930098853345,0.039456463722095644,0.9839607528810583,
0019-02,BWCN.e122.f19_g16.002.0019-02.010.small-pertlim.cam.h3,ok,151,23,-0.007987606231376539,-0.00892835522023225,8.890980307096458e-05,0.0030536011450858548,0.04214721243528026,0.9825778355768173,
0019-02,BWCN.e122.f19_g16.002.0019-02.011.small-pertlim.cam.h3,ok,151,23,-0.008266480471837496,-0.009210380291441094,0.00012639328432869075,0.003093042872257051,0.04122903747054442,0.9819490029744563,
0019-02,BWCN.e122.f19_g16.002.0019-02.012.small-pertlim.cam.h3,ok,151,23,-0.008000022517924477,-0.009048848392989053,3.8001975911256115e-05,0.0028382943823632312,0.03876066212493523,0.9839207302273087,
0019-02,BWCN.e122.f19_g16.002.0019-02.013.small-pertlim.cam.h3,ok,151,23,-0.00823391211358359,-0.00917744191661623,8.905589749396244e-05,0.00288737681387627,0.03999838538959387,0.9843767681292925,
0019-02,BWCN.e122.f19_g16.002.0019-02.014.small-pertlim.cam.h3,ok,151,23,-0.008128311852845196,-0.009372626061592011,1.5928627271078992e-05,0.002890665720701594,0.039321807624433824,0.9838015295115674,
0019-02,BWCN.e122.f19_g16.002.0019-02.015.small-pertlim.cam.h3,ok,151,23,-0.007652431122239182,-0.008556957704980111,2.0400210625222122e-05,0.002674038390627778,0.03986375419068458,0.9845442884937857,
0019-02,BWCN.e122.f19_g16.002.0019-02.016.small-pertlim.cam.h3,ok,151,23,-0.007916919604618503,-0.008865301019728326,3.1112404321196576e-05,0.0026446931802184266,0.03666649854396163,0.985710010560716,
0019-02,BWCN.e122.f19_g16.002.0019-02.017.small-pertlim.cam.h3,ok,151,23,-0.008251863445786474,-0.009138286714641102,0.00018261775137871428,0.0032538280509647717,0.048831341512844684,0.9812680572739221,
0019-02,BWCN.e122.f19_g16.002.0019-02.018.small-pertlim.cam.h3,ok,151,23,-0.008127646298715244,-0.009129960019611489,0.00012184633836974205,0.0029228425708248467,0.037556896743327614,0.9838764461502864,
