dataset,year,cutoff_doy,cutoff_label,lead_days_to_Mar1,short_window_start_abs,short_window_end_abs,long_window_start_abs,long_window_end_abs,O3_short_mean,O3_short_trend,NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean,MA_O3_loss,MA_O3_min_DU,MA_O3_min_doy,low_o3_rank,Low25_min_label
B2000WCN001002,209,27,01-27,33,75920,75947,75858,75947,11.185417434431287,0.19329783443989454,-2.7408789280590713,-0.0025477880354193593,-0.003523088933991546,-15.280717066736198,110.31331481933594,120,196.0,0
B2000WCN001002,2,28,01-28,32,366,393,304,393,-2.927100045771027,-0.3234913143241199,0.5878394608518184,0.1026155477267734,-0.0023587732559323523,8.793734092131315,94.8167709350586,90,38.0,1
B2000WCN001002,3,28,01-28,32,731,758,669,758,-15.855880465256936,-0.13384439226324163,3.784091799216941,0.0375193125229862,-0.0014234202134746135,20.850689798618248,83.63811950683593,88,5.0,1
B2000WCN001002,4,28,01-28,32,1096,1123,1034,1123,-0.4641342167392187,-0.179904646005796,0.8427872170735302,-0.05056329038450925,-0.0023207958393228526,5.104076699473141,97.62550811767578,97,56.0,0
B2000WCN001002,5,28,01-28,32,1461,1488,1399,1488,0.5813707074899932,0.10938206841127601,0.7204048662219789,0.056135278015465084,-0.0022463382622008856,0.41027216806304895,98.54025573730469,120,68.0,0
B2000WCN001002,6,28,01-28,32,1826,1853,1764,1853,-3.5936685293961657,-0.07664055842692784,1.8067207611075897,-0.015192496024254423,-0.0023905975459725297,3.0711817519833873,101.14014129638672,114,95.0,0
B2000WCN001002,7,28,01-28,32,2191,2218,2129,2218,-4.397720337344688,0.09009859750997878,1.4389079197576984,-0.0982054235125732,-0.002523323626978468,8.705415170432413,91.38705139160156,109,17.0,1
B2000WCN001002,8,28,01-28,32,2556,2583,2494,2583,0.4525537214060077,-0.08286055281583583,0.9537904816166274,0.09519887360871239,-0.0024678354385530388,17.678498766583797,84.76452331542968,115,8.0,1
B2000WCN001002,9,28,01-28,32,2921,2948,2859,2948,-1.7210657941492375,-0.2196006751427166,1.2251769472167955,0.06388148494871834,-0.0022346403461028547,3.8013312681046725,97.25764465332031,80,53.0,0
B2000WCN001002,10,28,01-28,32,3286,3313,3224,3313,1.560138320492225,0.17578641837049236,-0.1882730561262828,-0.03387874691744698,-0.002596773699084341,-6.014939703975245,110.1352294921875,120,193.0,0
B2000WCN001002,11,28,01-28,32,3651,3678,3589,3678,-2.7581318995831086,-0.14034883236206314,0.97522784543412,0.06384866612562025,-0.0023710905809623396,-4.160613687189576,108.44892578125,120,179.0,0
B2000WCN001002,12,28,01-28,32,4016,4043,3954,4043,-0.18474573450916917,-0.021080576402733506,-1.1266207874897844,-0.10913074240080037,-0.002832518233960121,-2.5852239877226837,103.65124816894532,120,123.0,0
B2000WCN001002,13,28,01-28,32,4381,4408,4319,4408,2.692151259945352,0.042118788103362385,-0.4858093530209523,0.048502895510564165,-0.002683451084458793,-6.737183716526475,110.08952026367187,120,192.0,0
B2000WCN001002,14,28,01-28,32,4746,4773,4684,4773,0.789626965773337,-0.15316196868780962,-0.3050215306555784,-0.04049988723559869,-0.002751074859904425,1.471101630833605,97.42399291992187,120,55.0,0
B2000WCN001002,15,28,01-28,32,5111,5138,5049,5138,-6.968279212292372,0.08655262405636337,2.4561702692445353,-0.044512234008187566,-0.0022272560829183032,1.5663241289925445,103.34768371582031,105,118.0,0
B2000WCN001002,16,28,01-28,32,5476,5503,5414,5503,8.245572498435864,-0.12739857030175666,-3.135512657790339,-0.10737654152439956,-0.0036885622336265524,-9.89079614728659,109.02833862304688,120,185.0,0
B2000WCN001002,17,28,01-28,32,5841,5868,5779,5868,6.170975984415217,-0.07186301069188998,-0.91233145015879,-0.039940047893920805,-0.002555581400282671,-1.0287310728036907,103.80736999511718,120,127.0,0
B2000WCN001002,18,28,01-28,32,6206,6233,6144,6233,14.239263588610951,0.3088671803264345,-1.1955644504081266,-0.08294003401562615,-0.003611369091015737,-17.248644217775198,115.83248748779297,120,206.0,0
B2000WCN001002,19,28,01-28,32,6571,6598,6509,6598,-0.15345698808408617,0.13379071934456946,0.9412779922430424,-0.10445356542229016,-0.0026615522718801887,7.882814252303571,95.81957397460937,109,42.0,1
B2000WCN001002,20,28,01-28,32,6936,6963,6874,6963,-2.545861980323901,0.023461950234919714,-0.48058403650488524,-0.020723902224539043,-0.0023696190276129335,-1.4738494860096976,106.99206237792968,120,164.0,0
B2000WCN001002,21,28,01-28,32,7301,7328,7239,7328,-10.2383604871424,0.060766194670464166,1.7898594389505527,-0.13285448535193686,-0.0024859634548993342,5.999484629440802,96.89038543701172,66,50.0,1
B2000WCN001002,22,28,01-28,32,7666,7693,7604,7693,13.10440374058849,-0.13438850381051848,-1.4190190351871526,0.008079186068586512,-0.0037059827175743064,-10.909667442152436,110.00963592529297,120,191.0,0
B2000WCN001002,23,28,01-28,32,8031,8058,7969,8058,0.5267373761911652,0.10042562526356988,1.1548183261038798,0.01751972467551241,-0.002717180987413652,0.6312484253872682,102.30746917724609,106,107.0,0
