dataset,cutoff_doy,cutoff_label,lead_days_to_Mar1,predictor_set,model_family,features,reg_rmse,reg_mse_skill_vs_climatology,reg_correlation,reg_correlation_pvalue,cls_roc_auc,cls_brier_score,cls_brier_skill_vs_climatology,top25_hit_rate,top25_false_alarm_rate,top25_precision,top25_tp,top25_fp,top25_tn,top25_fn,n_samples,n_events,usable_predictability
B2000WCN001002,3,01-03,57,O3_MEMORY,linear,"O3_short_mean,O3_short_trend",6.4693783001115275,0.3536559845350845,0.5947113567565236,5.3688755820359985e-21,0.7631779984721161,0.1576879364264154,0.15624706795007548,0.47058823529411764,0.17532467532467533,0.47058823529411764,24,27,127,27,205,51,False
B2000WCN001002,3,01-03,57,O3_MEMORY,random_forest,"O3_short_mean,O3_short_trend",6.767668405494973,0.292678629013959,0.5433088017353644,3.866791366815198e-17,0.7410236822001528,0.1902271977860109,-0.017863252731997514,0.45098039215686275,0.18181818181818182,0.45098039215686275,23,28,126,28,205,51,False
B2000WCN001002,3,01-03,57,DYN_PLUS_O3,linear,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean,O3_short_mean,O3_short_trend",6.556290444046823,0.3361728568383654,0.5799233707951629,8.1208623140748e-20,0.7289279348102876,0.16405310524798838,0.12218847109158237,0.4117647058823529,0.19480519480519481,0.4117647058823529,21,30,124,30,205,51,False
B2000WCN001002,3,01-03,57,DYN_PLUS_O3,random_forest,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean,O3_short_mean,O3_short_trend",6.816210105787098,0.28249558993777635,0.5326347057430748,2.033231541693231e-16,0.6926406926406926,0.19904748600467156,-0.0650586451930637,0.39215686274509803,0.2012987012987013,0.39215686274509803,20,31,123,31,205,51,False
B2000WCN001002,4,01-04,56,DYN,linear,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean",7.008577187325429,0.2414252921969673,0.4917980853223278,6.977786650977718e-14,0.6855105678635092,0.1724932080445743,0.07702736591886494,0.43137254901960786,0.18831168831168832,0.43137254901960786,22,29,125,29,205,51,False
B2000WCN001002,4,01-04,56,DYN,random_forest,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean",7.261637397445665,0.18565627319791944,0.4395235405695722,4.3053949061320845e-11,0.6233766233766234,0.221219446878512,-0.18369585626043627,0.37254901960784315,0.2077922077922078,0.37254901960784315,19,32,122,32,205,51,False
B2000WCN001002,4,01-04,56,O3_MEMORY,linear,"O3_short_mean,O3_short_trend",6.453327138490363,0.3568592914400577,0.5973982871249168,3.2282840234099663e-21,0.7622867328749682,0.15768312635173318,0.15627280558548684,0.47058823529411764,0.17532467532467533,0.47058823529411764,24,27,127,27,205,51,False
B2000WCN001002,4,01-04,56,O3_MEMORY,random_forest,"O3_short_mean,O3_short_trend",6.715430060704575,0.30355584496207744,0.5534726304822601,7.529823463561461e-18,0.748472116119175,0.18994257314021398,-0.01634028981633473,0.45098039215686275,0.18181818181818182,0.45098039215686275,23,28,126,28,205,51,False
B2000WCN001002,4,01-04,56,DYN_PLUS_O3,linear,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean,O3_short_mean,O3_short_trend",6.53461309900063,0.34055528040591265,0.5837021134041429,4.1100281883242094e-20,0.7282913165266106,0.16388226391331157,0.12310260492017844,0.39215686274509803,0.2012987012987013,0.39215686274509803,20,31,123,31,205,51,False
B2000WCN001002,4,01-04,56,DYN_PLUS_O3,random_forest,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean,O3_short_mean,O3_short_trend",6.778951171515564,0.29031823147092706,0.5399750059687266,6.534791389076574e-17,0.6906035141329259,0.20112577353667424,-0.07617909764180486,0.43137254901960786,0.18831168831168832,0.43137254901960786,22,29,125,29,205,51,False
B2000WCN001002,5,01-05,55,DYN,linear,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean",6.964780103813997,0.2508764408126001,0.5011260239546879,1.9679663273606044e-14,0.6890756302521008,0.1709966163298607,0.08503529395691412,0.43137254901960786,0.18831168831168832,0.43137254901960786,22,29,125,29,205,51,False
B2000WCN001002,5,01-05,55,DYN,random_forest,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean",7.166030315035929,0.20695849163635294,0.4612200094832711,3.412940206774869e-12,0.6377641965877261,0.2180864798876852,-0.1669320495645492,0.37254901960784315,0.2077922077922078,0.37254901960784315,19,32,122,32,205,51,False
B2000WCN001002,5,01-05,55,O3_MEMORY,linear,"O3_short_mean,O3_short_trend",6.434500973304992,0.36060626162344733,0.6005260584051013,1.774981069189158e-21,0.7645785586962057,0.15765966038235193,0.15639836674709195,0.47058823529411764,0.17532467532467533,0.47058823529411764,24,27,127,27,205,51,False
B2000WCN001002,5,01-05,55,O3_MEMORY,random_forest,"O3_short_mean,O3_short_trend",6.721823780361169,0.3022290532546341,0.5517629797032241,9.954093167433443e-18,0.7610134963076141,0.18331159567723332,0.019140589720431644,0.5098039215686274,0.16233766233766234,0.5098039215686274,26,25,129,25,205,51,False
B2000WCN001002,5,01-05,55,DYN_PLUS_O3,linear,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean,O3_short_mean,O3_short_trend",6.502865949193733,0.3469472838733534,0.5891794655512611,1.5075030812295666e-20,0.7324929971988795,0.16344195211047607,0.1254586150442123,0.39215686274509803,0.2012987012987013,0.39215686274509803,20,31,123,31,205,51,False
B2000WCN001002,5,01-05,55,DYN_PLUS_O3,random_forest,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean,O3_short_mean,O3_short_trend",6.734741005885447,0.299544685052089,0.5484948433602457,1.6896578674689206e-17,0.68882098293863,0.20075364519651345,-0.07418792199942414,0.4117647058823529,0.19480519480519481,0.4117647058823529,21,30,124,30,205,51,False
B2000WCN001002,6,01-06,54,DYN,linear,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean",6.91118316374551,0.2623617257606071,0.5125039322748153,3.985348935017085e-15,0.6955691367456073,0.16920946587621613,0.09459793691775109,0.45098039215686275,0.18181818181818182,0.45098039215686275,23,28,126,28,205,51,False
B2000WCN001002,6,01-06,54,DYN,random_forest,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean",7.077068999314766,0.2265263968973008,0.48020370328248535,3.192463841927344e-13,0.6502419149477974,0.21362345290537227,-0.1430513888907905,0.37254901960784315,0.2077922077922078,0.37254901960784315,19,32,122,32,205,51,False
B2000WCN001002,6,01-06,54,O3_MEMORY,linear,"O3_short_mean,O3_short_trend",6.412002720759508,0.3650697290594944,0.6042368177561305,8.65531584916981e-22,0.7687802393684746,0.15744382047358785,0.15755327789629114,0.47058823529411764,0.17532467532467533,0.47058823529411764,24,27,127,27,205,51,False
B2000WCN001002,6,01-06,54,O3_MEMORY,random_forest,"O3_short_mean,O3_short_trend",6.7569978822327785,0.29490732541609055,0.5462876381995011,2.407605469780703e-17,0.7706900942195061,0.17995135609864607,0.03712048127761636,0.47058823529411764,0.17532467532467533,0.47058823529411764,24,27,127,27,205,51,False
B2000WCN001002,6,01-06,54,DYN_PLUS_O3,linear,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean,O3_short_mean,O3_short_trend",6.4638518676948316,0.354759784833254,0.5958028982138883,4.3690718548697586e-21,0.7361853832442068,0.1626732770902061,0.1295716234127946,0.4117647058823529,0.19480519480519481,0.4117647058823529,21,30,124,30,205,51,False
B2000WCN001002,6,01-06,54,DYN_PLUS_O3,random_forest,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean,O3_short_mean,O3_short_trend",6.661383515872007,0.314720858311587,0.5615180837055096,1.981190488879919e-18,0.7085561497326204,0.1940512411229912,-0.03832485462104729,0.43137254901960786,0.18831168831168832,0.43137254901960786,22,29,125,29,205,51,False
B2000WCN001002,7,01-07,53,DYN,linear,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean",6.870901206983127,0.27093534318372703,0.520825447601968,1.192939828687122e-15,0.701807995925643,0.16776424480365595,0.10233099212202179,0.45098039215686275,0.18181818181818182,0.45098039215686275,23,28,126,28,205,51,False
B2000WCN001002,7,01-07,53,DYN,random_forest,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean",7.119766121885129,0.21716525596040592,0.47129517674541677,9.88355096831232e-13,0.64349376114082,0.21621520919196613,-0.15691929797458326,0.37254901960784315,0.2077922077922078,0.37254901960784315,19,32,122,32,205,51,False
B2000WCN001002,7,01-07,53,O3_MEMORY,linear,"O3_short_mean,O3_short_trend",6.38547845144004,0.3703118443150113,0.608564486348405,3.701161450574453e-22,0.7713267125031831,0.15707235847750267,0.15954088808033495,0.45098039215686275,0.18181818181818182,0.45098039215686275,23,28,126,28,205,51,False
B2000WCN001002,7,01-07,53,O3_MEMORY,random_forest,"O3_short_mean,O3_short_trend",6.730900852924638,0.3003432573121708,0.5509517036358345,1.1357438744644109e-17,0.7423605805958746,0.18506440642898403,0.009761690835491055,0.37254901960784315,0.2077922077922078,0.37254901960784315,19,32,122,32,205,51,False
B2000WCN001002,7,01-07,53,DYN_PLUS_O3,linear,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean,O3_short_mean,O3_short_trend",6.422762029862775,0.3629371215485713,0.6026512075697679,1.1777677707551878e-21,0.741405653170359,0.16181963579816724,0.13413926732646064,0.43137254901960786,0.18831168831168832,0.43137254901960786,22,29,125,29,205,51,False
B2000WCN001002,7,01-07,53,DYN_PLUS_O3,random_forest,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean,O3_short_mean,O3_short_trend",6.649272663241178,0.31721036227550714,0.5636891088264198,1.3732422036744897e-18,0.696078431372549,0.1970257827800434,-0.054240962736353815,0.39215686274509803,0.2012987012987013,0.39215686274509803,20,31,123,31,205,51,False
B2000WCN001002,8,01-08,52,DYN,linear,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean",6.831218402127687,0.2793324321139392,0.5288343689042123,3.620311812405681e-16,0.7077922077922078,0.16724246701815199,0.10512290852586748,0.45098039215686275,0.18181818181818182,0.45098039215686275,23,28,126,28,205,51,False
B2000WCN001002,8,01-08,52,DYN,random_forest,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean",7.07193732021864,0.22764770269598833,0.48222368820138756,2.4595299530573987e-13,0.6687038451744335,0.20989130041873136,-0.12308147442031903,0.4117647058823529,0.19480519480519481,0.4117647058823529,21,30,124,30,205,51,False
B2000WCN001002,8,01-08,52,O3_MEMORY,linear,"O3_short_mean,O3_short_trend",6.356008535515904,0.3761106378883369,0.6133150319248508,1.434793625919497e-22,0.774637127578304,0.1565830974095392,0.16215881479043992,0.47058823529411764,0.17532467532467533,0.47058823529411764,24,27,127,27,205,51,False
B2000WCN001002,8,01-08,52,O3_MEMORY,random_forest,"O3_short_mean,O3_short_trend",6.679342581366065,0.311020857332836,0.560603280141739,2.310210117841401e-18,0.7434428316781259,0.18743503406668457,-0.002923008231782376,0.4117647058823529,0.19480519480519481,0.4117647058823529,21,30,124,30,205,51,False
B2000WCN001002,8,01-08,52,DYN_PLUS_O3,linear,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean,O3_short_mean,O3_short_trend",6.3794325451769485,0.3715036839875526,0.6096910969943834,2.960488443910454e-22,0.735930735930736,0.1621841421006166,0.13218887550567704,0.43137254901960786,0.18831168831168832,0.43137254901960786,22,29,125,29,205,51,False
B2000WCN001002,8,01-08,52,DYN_PLUS_O3,random_forest,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean,O3_short_mean,O3_short_trend",6.620587690626727,0.3230887662631555,0.5689988821115739,5.539642451646986e-19,0.6964604023427553,0.19719847063158477,-0.05516497686431743,0.4117647058823529,0.19480519480519481,0.4117647058823529,21,30,124,30,205,51,False
B2000WCN001002,9,01-09,51,DYN,linear,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean",6.783560574329162,0.2893527956091211,0.5382317815368899,8.578066145418825e-17,0.7126305067481538,0.16593616225194313,0.1121126535984327,0.45098039215686275,0.18181818181818182,0.45098039215686275,23,28,126,28,205,51,False
B2000WCN001002,9,01-09,51,DYN,random_forest,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean",6.9151438803248535,0.26151602011707087,0.5143228450430242,3.0703015571429512e-15,0.6996434937611409,0.2036585609830686,-0.08973147763094702,0.47058823529411764,0.17532467532467533,0.47058823529411764,24,27,127,27,205,51,False
B2000WCN001002,9,01-09,51,O3_MEMORY,linear,"O3_short_mean,O3_short_trend",6.3253003563503905,0.3821245459449776,0.6182027204884413,5.321573940808132e-23,0.7784568372803667,0.1559961820564199,0.16529926777170278,0.45098039215686275,0.18181818181818182,0.45098039215686275,23,28,126,28,205,51,False
B2000WCN001002,9,01-09,51,O3_MEMORY,random_forest,"O3_short_mean,O3_short_trend",6.602358946915172,0.3268111712500916,0.5731421395828802,2.69691786292988e-19,0.7486631016042782,0.18354818446080637,0.017874655975886555,0.47058823529411764,0.17532467532467533,0.47058823529411764,24,27,127,27,205,51,False
B2000WCN001002,9,01-09,51,DYN_PLUS_O3,linear,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean,O3_short_mean,O3_short_trend",6.344218449424823,0.37842305990866765,0.6153718246687201,9.471965929201577e-23,0.7419149477973006,0.16106712489186148,0.13816578513108246,0.4117647058823529,0.19480519480519481,0.4117647058823529,21,30,124,30,205,51,False
B2000WCN001002,9,01-09,51,DYN_PLUS_O3,random_forest,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean,O3_short_mean,O3_short_trend",6.5340894535278595,0.340660964216403,0.5842937727149371,3.69137328610859e-20,0.7076648841354723,0.19320106429191497,-0.033775748264289085,0.4117647058823529,0.19480519480519481,0.4117647058823529,21,30,124,30,205,51,False
B2000WCN001002,10,01-10,50,DYN,linear,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean",6.7315022710907515,0.3002182205352819,0.5482424307926077,1.7597174243666966e-17,0.7183600713012477,0.16479316961071755,0.11822855196200599,0.47058823529411764,0.17532467532467533,0.47058823529411764,24,27,127,27,205,51,False
B2000WCN001002,10,01-10,50,DYN,random_forest,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean",6.876893000068916,0.2696632220516414,0.5219687201101348,1.008148157519099e-15,0.7000254647313471,0.20342874687731538,-0.0885017936744561,0.5098039215686274,0.16233766233766234,0.5098039215686274,26,25,129,25,205,51,False
B2000WCN001002,10,01-10,50,O3_MEMORY,linear,"O3_short_mean,O3_short_trend",6.294484149051402,0.38813033069708347,0.6230376613336749,1.96092463555883e-23,0.7821492233256938,0.15534501451820917,0.16878351984622608,0.45098039215686275,0.18181818181818182,0.45098039215686275,23,28,126,28,205,51,False
B2000WCN001002,10,01-10,50,O3_MEMORY,random_forest,"O3_short_mean,O3_short_trend",6.616412087372337,0.3239423525434274,0.5716813148854607,3.480096321828007e-19,0.7295645530939648,0.18544680312471945,0.0077155715156181914,0.43137254901960786,0.18831168831168832,0.43137254901960786,22,29,125,29,205,51,False
B2000WCN001002,10,01-10,50,DYN_PLUS_O3,linear,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean,O3_short_mean,O3_short_trend",6.299075639180919,0.3872373526128098,0.6224762990131187,2.2038863548724067e-23,0.7482811306340719,0.15990661222004748,0.14437542926566138,0.4117647058823529,0.19480519480519481,0.4117647058823529,21,30,124,30,205,51,False
B2000WCN001002,10,01-10,50,DYN_PLUS_O3,random_forest,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean,O3_short_mean,O3_short_trend",6.52401617943867,0.342692336233658,0.5861419932052455,2.6352904651069883e-20,0.7141583906289789,0.1913161263185436,-0.023689866123859815,0.47058823529411764,0.17532467532467533,0.47058823529411764,24,27,127,27,205,51,False
B2000WCN001002,11,01-11,49,DYN,linear,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean",6.67959647570362,0.31096847755876245,0.5579659418629721,3.588160346108708e-18,0.722689075630252,0.16394255306123284,0.12278001115376747,0.47058823529411764,0.17532467532467533,0.47058823529411764,24,27,127,27,205,51,False
B2000WCN001002,11,01-11,49,DYN,random_forest,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean",6.83323598638854,0.2789066743133477,0.5303103717723483,2.8960430780941247e-16,0.6903488668194551,0.20167436553252338,-0.07911449089690548,0.45098039215686275,0.18181818181818182,0.45098039215686275,23,28,126,28,205,51,False
B2000WCN001002,11,01-11,49,O3_MEMORY,linear,"O3_short_mean,O3_short_trend",6.265588768668068,0.3937351190016982,0.627521932449046,7.647548041621899e-24,0.7855869620575503,0.15464155022490345,0.1725476001780536,0.43137254901960786,0.18831168831168832,0.43137254901960786,22,29,125,29,205,51,False
B2000WCN001002,11,01-11,49,O3_MEMORY,random_forest,"O3_short_mean,O3_short_trend",6.6517918360184956,0.31669289487994645,0.567351530948771,7.354629223421054e-19,0.7223071046600458,0.18516893500886925,0.0092023817484429,0.37254901960784315,0.2077922077922078,0.37254901960784315,19,32,122,32,205,51,False
B2000WCN001002,11,01-11,49,DYN_PLUS_O3,linear,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean,O3_short_mean,O3_short_trend",6.2539705826570104,0.3959814099435446,0.6294365292734613,5.0920105123963665e-24,0.7616501145912912,0.15786663467838552,0.15529089351169456,0.4117647058823529,0.19480519480519481,0.4117647058823529,21,30,124,30,205,51,False
B2000WCN001002,11,01-11,49,DYN_PLUS_O3,random_forest,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean,O3_short_mean,O3_short_trend",6.436041620384098,0.36030003802319577,0.6006843094628347,1.721767386489836e-21,0.7187420422714541,0.19077420877820966,-0.020790186389643583,0.49019607843137253,0.16883116883116883,0.49019607843137253,25,26,128,26,205,51,False
B2000WCN001002,12,01-12,48,DYN,linear,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean",6.630603716130575,0.32103907247011687,0.5668317573240198,8.039934667900822e-19,0.7275273745861981,0.16333567585233827,0.12602727556728854,0.43137254901960786,0.18831168831168832,0.43137254901960786,22,29,125,29,205,51,False
B2000WCN001002,12,01-12,48,DYN,random_forest,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean",6.752300649710238,0.2958872970281585,0.5463777217974086,2.373181122150583e-17,0.709065444359562,0.19913448823798277,-0.06552417471367789,0.47058823529411764,0.17532467532467533,0.47058823529411764,24,27,127,27,205,51,False
B2000WCN001002,12,01-12,48,O3_MEMORY,linear,"O3_short_mean,O3_short_trend",6.238457652481415,0.3989742212646612,0.6316834988952421,3.1478813234341884e-24,0.7881334351922586,0.15390155509097952,0.17650714887975372,0.43137254901960786,0.18831168831168832,0.43137254901960786,22,29,125,29,205,51,False
B2000WCN001002,12,01-12,48,O3_MEMORY,random_forest,"O3_short_mean,O3_short_trend",6.606048238931241,0.32605862686820797,0.5749307751889242,1.9703620251319733e-19,0.7365673542144131,0.18303850109896191,0.020601857819725677,0.39215686274509803,0.2012987012987013,0.39215686274509803,20,31,123,31,205,51,False
B2000WCN001002,12,01-12,48,DYN_PLUS_O3,linear,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean,O3_short_mean,O3_short_trend",6.211818353730184,0.40409623106015224,0.6358264102262312,1.2834686238699323e-24,0.7677616501145913,0.15711569964077096,0.15930897919488163,0.4117647058823529,0.19480519480519481,0.4117647058823529,21,30,124,30,205,51,False
B2000WCN001002,12,01-12,48,DYN_PLUS_O3,random_forest,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean,O3_short_mean,O3_short_trend",6.416222667449516,0.364233717690603,0.6044868165521181,8.243707987335191e-22,0.7282913165266107,0.19022194048368155,-0.017835122081323762,0.45098039215686275,0.18181818181818182,0.45098039215686275,23,28,126,28,205,51,False
B2000WCN001002,13,01-13,47,DYN,linear,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean",6.596973128324299,0.3279090194986193,0.572839663576068,2.843407691608934e-19,0.7305831423478482,0.16272083586810152,0.12931714701337327,0.43137254901960786,0.18831168831168832,0.43137254901960786,22,29,125,29,205,51,False
B2000WCN001002,13,01-13,47,DYN,random_forest,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean",6.708324119017166,0.30502895187295964,0.5539628960578102,6.948579601954077e-18,0.7324929971988795,0.19223353291840684,-0.02859870395926234,0.4117647058823529,0.19480519480519481,0.4117647058823529,21,30,124,30,205,51,False
B2000WCN001002,13,01-13,47,O3_MEMORY,linear,"O3_short_mean,O3_short_trend",6.2131201975124135,0.40384643144795485,0.6355268923036765,1.3701024645657217e-24,0.7911892029539088,0.15311284008015955,0.18072738676232436,0.43137254901960786,0.18831168831168832,0.43137254901960786,22,29,125,29,205,51,False
B2000WCN001002,13,01-13,47,O3_MEMORY,random_forest,"O3_short_mean,O3_short_trend",6.539141985148339,0.3396408926858375,0.5860743140574783,2.6681141572936366e-20,0.7470715558950852,0.18209564122607644,0.025646890434700476,0.43137254901960786,0.18831168831168832,0.43137254901960786,22,29,125,29,205,51,False
B2000WCN001002,13,01-13,47,DYN_PLUS_O3,linear,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean,O3_short_mean,O3_short_trend",6.174869382574444,0.4111642251286012,0.6413345970696138,3.811377590749244e-25,0.7703081232492998,0.1562594425881665,0.16389061945916772,0.4117647058823529,0.19480519480519481,0.4117647058823529,21,30,124,30,205,51,False
B2000WCN001002,13,01-13,47,DYN_PLUS_O3,random_forest,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean,O3_short_mean,O3_short_trend",6.350026659131002,0.37728441632031706,0.6153163849136082,9.578967415743811e-23,0.7556659027247262,0.18278181099808646,0.02197534922401534,0.5098039215686274,0.16233766233766234,0.5098039215686274,26,25,129,25,205,51,False
B2000WCN001002,14,01-14,46,DYN,linear,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean",6.571748797471212,0.3330388370403743,0.577287699857147,1.2990865003564334e-19,0.7417876241405653,0.1604511108947244,0.14146193845800947,0.4117647058823529,0.19480519480519481,0.4117647058823529,21,30,124,30,205,51,False
B2000WCN001002,14,01-14,46,DYN,random_forest,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean",6.70954784172132,0.30477537753626205,0.5531094297640271,7.990874978746836e-18,0.7615227909345557,0.18210222447313243,0.025611664949912183,0.45098039215686275,0.18181818181818182,0.45098039215686275,23,28,126,28,205,51,False
B2000WCN001002,14,01-14,46,O3_MEMORY,linear,"O3_short_mean,O3_short_trend",6.189016633906755,0.40846296941359106,0.6391387697136142,6.202617143016249e-25,0.7943722943722943,0.15225763664576633,0.185303389350862,0.45098039215686275,0.18181818181818182,0.45098039215686275,23,28,126,28,205,51,False
B2000WCN001002,14,01-14,46,O3_MEMORY,random_forest,"O3_short_mean,O3_short_trend",6.581703584576839,0.33101670099575997,0.5809643932024224,6.737593365191544e-20,0.7224344283167813,0.19204942904088224,-0.02761360522575451,0.35294117647058826,0.21428571428571427,0.35294117647058826,18,33,121,33,205,51,False
B2000WCN001002,14,01-14,46,DYN_PLUS_O3,linear,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean,O3_short_mean,O3_short_trend",6.146692425311502,0.4165258754955682,0.6454998650565719,1.4967201749633093e-25,0.7765469824293354,0.15527068400452007,0.1691812458250629,0.4117647058823529,0.19480519480519481,0.4117647058823529,21,30,124,30,205,51,False
B2000WCN001002,14,01-14,46,DYN_PLUS_O3,random_forest,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean,O3_short_mean,O3_short_trend",6.223482216432488,0.4018562862245564,0.6349460186170619,1.5548185084074048e-24,0.7636872930990577,0.17624310106062083,0.056962525837459865,0.49019607843137253,0.16883116883116883,0.49019607843137253,25,26,128,26,205,51,False
B2000WCN001002,15,01-15,45,DYN,linear,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean",6.554480348129534,0.33653935217320485,0.5802033646062468,7.72357902995415e-20,0.7454800101858925,0.16021152934959365,0.14274388580128938,0.43137254901960786,0.18831168831168832,0.43137254901960786,22,29,125,29,205,51,False
B2000WCN001002,15,01-15,45,DYN,random_forest,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean",6.594428338014588,0.32842743929512797,0.5731878922408484,2.6754139956378766e-19,0.7662337662337663,0.1780018877446697,0.047551651073371004,0.49019607843137253,0.16883116883116883,0.49019607843137253,25,26,128,26,205,51,False
B2000WCN001002,15,01-15,45,O3_MEMORY,linear,"O3_short_mean,O3_short_trend",6.164220969137638,0.4131933402445075,0.642824052015266,2.733017373663811e-25,0.7965367965367965,0.15141395163284005,0.18981775943848955,0.47058823529411764,0.17532467532467533,0.47058823529411764,24,27,127,27,205,51,False
B2000WCN001002,15,01-15,45,O3_MEMORY,random_forest,"O3_short_mean,O3_short_trend",6.484281298028215,0.35067469086424363,0.595812851194989,4.360854427130337e-21,0.7319837025719379,0.1905918156808191,-0.019814241658571596,0.39215686274509803,0.2012987012987013,0.39215686274509803,20,31,123,31,205,51,False
B2000WCN001002,15,01-15,45,DYN_PLUS_O3,linear,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean,O3_short_mean,O3_short_trend",6.122007875848392,0.4212028219710764,0.6490884384153592,6.611729183559188e-26,0.7779475426534249,0.15532846450069865,0.1688720752938807,0.4117647058823529,0.19480519480519481,0.4117647058823529,21,30,124,30,205,51,False
B2000WCN001002,15,01-15,45,DYN_PLUS_O3,random_forest,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean,O3_short_mean,O3_short_trend",6.185992635647096,0.4090408867289905,0.6400334351676564,5.08875597428035e-25,0.7675070028011205,0.1740525121904035,0.06868387766721329,0.49019607843137253,0.16883116883116883,0.49019607843137253,25,26,128,26,205,51,False
B2000WCN001002,16,01-16,44,DYN,linear,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean",6.524210236135438,0.3426532324523238,0.585456725184812,2.9867791608039504e-20,0.7463712757830404,0.16003626577139085,0.1436816820673924,0.43137254901960786,0.18831168831168832,0.43137254901960786,22,29,125,29,205,51,False
B2000WCN001002,16,01-16,44,DYN,random_forest,"NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean",6.607421532514675,0.3257783941086768,0.5709796514768622,3.931686546777447e-19,0.7654698242933538,0.17832386118275545,0.04582884311111568,0.5686274509803921,0.14285714285714285,0.5686274509803921,29,22,132,22,205,51,False
B2000WCN001002,16,01-16,44,O3_MEMORY,linear,"O3_short_mean,O3_short_trend",6.135744428559076,0.41860249934286875,0.6470256092204512,1.058916620880791e-25,0.8009931245225362,0.15035530541510786,0.19548233892667333,0.49019607843137253,0.16883116883116883,0.49019607843137253,25,26,128,26,205,51,False
B2000WCN001002,16,01-16,44,O3_MEMORY,random_forest,"O3_short_mean,O3_short_trend",6.392280982996103,0.36896950005636464,0.6111788900126316,2.2014322747031527e-22,0.7419786096256684,0.1854170103716549,0.00787498588377944,0.45098039215686275,0.18181818181818182,0.45098039215686275,23,28,126,28,205,51,False
