case,member,status,ntime,nplev,old_mean,new_mean,bias_new_minus_old,rmse,max_abs_diff,corr,message
0013-02_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0013-02.001.small-pertlim.cam.h3,ok,151,23,-0.0076756827604476715,-0.008678238894503105,0.00011797420720036587,0.0028466492196082926,0.04104934217151823,0.9806885482096752,
0013-02_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0013-02.002.small-pertlim.cam.h3,ok,151,23,-0.0077566363989474765,-0.008726537652542506,0.00014903689910172608,0.0028436443574196744,0.040437788649053744,0.98160639431387,
0013-02_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0013-02.003.small-pertlim.cam.h3,ok,151,23,-0.007449469835130857,-0.008295422843800962,0.00012547607986861865,0.002825157870499557,0.03996113263324062,0.9795726814414325,
0013-02_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0013-02.004.small-pertlim.cam.h3,ok,151,23,-0.007695453653841434,-0.008616307156557246,0.0002181661201924372,0.003107794804000536,0.05932737072339912,0.9795647849168948,
0013-02_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0013-02.005.small-pertlim.cam.h3,ok,151,23,-0.007428331169498826,-0.008406787868118966,7.491898244602865e-05,0.002856526906456025,0.04321215431637486,0.9803091417712473,
0013-02_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0013-02.006.small-pertlim.cam.h3,ok,151,23,-0.0075836947586927685,-0.008551865102939918,3.662482197946144e-05,0.002500687109085869,0.03970314962507371,0.9847325356832064,
0013-02_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0013-02.007.small-pertlim.cam.h3,ok,151,23,-0.007651653744888642,-0.008529935973519642,0.00014192618282891112,0.0031182597098523565,0.04817658745750086,0.9779570893533251,
0013-02_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0013-02.008.small-pertlim.cam.h3,ok,151,23,-0.007264449387638583,-0.00812467669015707,0.00017519185796086446,0.002924399811964607,0.04093993875850756,0.9790194218671955,
0013-02_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0013-02.009.small-pertlim.cam.h3,ok,151,23,-0.007079178948953022,-0.0080441943288344,0.00015511979846185035,0.0029428400381712825,0.04507241608768006,0.9761773978435586,
0013-02_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0013-02.010.small-pertlim.cam.h3,ok,151,23,-0.007472917973163393,-0.00852216586568093,8.619475732706236e-05,0.002848310283491662,0.04233443016653253,0.9807245707484064,
0013-02_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0013-02.011.small-pertlim.cam.h3,ok,151,23,-0.007654250871146667,-0.008593535704024002,0.00015827441849917978,0.0028307158004902814,0.041174113596036774,0.9811274400951366,
0013-02_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0013-02.012.small-pertlim.cam.h3,ok,151,23,-0.007615893649656398,-0.00847202108621799,0.00015566514236429094,0.0029703911275850443,0.04268064379930492,0.9788956172130321,
0013-02_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0013-02.013.small-pertlim.cam.h3,ok,151,23,-0.007624467845579147,-0.00867998737742568,0.00011045124398999859,0.002978100237559774,0.05588427698887355,0.9805395214069126,
0013-02_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0013-02.014.small-pertlim.cam.h3,ok,151,23,-0.0074843731793535,-0.008476530251158548,0.00011619346549270982,0.002877271382456069,0.04050768543908172,0.9800371871515846,
0013-02_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0013-02.015.small-pertlim.cam.h3,ok,151,23,-0.0074147816754221085,-0.008298097580122829,0.00012122815332968068,0.0027542473677281023,0.04207203999280076,0.9813856923915433,
0013-02_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0013-02.016.small-pertlim.cam.h3,ok,151,23,-0.007439613714384573,-0.008543940600214388,0.00016733273269640652,0.0031237667447623282,0.04662007202226087,0.9772364204309578,
0013-02_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0013-02.017.small-pertlim.cam.h3,ok,151,23,-0.0074452686271266316,-0.008379165898924457,0.00010892100473876425,0.002568219288981977,0.04196872098404117,0.9836394385236427,
0013-02_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0013-02.018.small-pertlim.cam.h3,ok,151,23,-0.007620282097257566,-0.008526225652648394,6.51111471975902e-05,0.0027846161079936272,0.040354267365591945,0.9818978162707233,
0013-02_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0013-02.019.small-pertlim.cam.h3,ok,151,23,-0.0071924750653885915,-0.008147840729234175,0.00012852704085081196,0.0028373773223320567,0.04087568200322032,0.9783230399245332,
0013-02_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0013-02.020.small-pertlim.cam.h3,ok,151,23,-0.007441954583754322,-0.008386927640090079,0.00010010274239875495,0.003065033666035403,0.04545505694785735,0.9764659703288134,
0013-02_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0013-02.021.small-pertlim.cam.h3,ok,151,23,-0.007125198142081263,-0.008101950813911912,6.242398375511714e-05,0.0025651515535053014,0.038162661743900844,0.9821852452733589,
0013-02_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0013-02.022.small-pertlim.cam.h3,ok,151,23,-0.007357196215302505,-0.008535550157731747,5.778733762155226e-05,0.0026592038458726893,0.040342669942680834,0.9818934487878386,
0013-02_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0013-02.023.small-pertlim.cam.h3,ok,151,23,-0.007435614072157843,-0.008209689252674941,0.00013520031815184851,0.002892868935802552,0.04120302672041991,0.9788598304594914,
0013-02_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0013-02.024.small-pertlim.cam.h3,ok,151,23,-0.00792491791994654,-0.008906357800564476,0.00017358726622285762,0.003107696160229895,0.04750007856275932,0.9795853940558926,
0013-02_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0013-02.025.small-pertlim.cam.h3,ok,151,23,-0.007270838297902692,-0.008161556768820072,0.00016836980685312321,0.0028088508352657558,0.04044969496744476,0.9802659218281297,
0013-02_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0013-02.026.small-pertlim.cam.h3,ok,151,23,-0.007543116642368828,-0.0085042826488404,0.0001079977864303566,0.002960478312693871,0.04188092032415104,0.9796285466703049,
0013-02_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0013-02.027.small-pertlim.cam.h3,ok,151,23,-0.007533058918154762,-0.008393839779857673,0.00015879932684278853,0.0032954137071837765,0.044128629800735925,0.9736464308590663,
