case,member,status,ntime,nplev,old_mean,new_mean,bias_new_minus_old,rmse,max_abs_diff,corr,message
0008-02_v3,BWCN.e122.f19_g16.002.0008-02.001.branch.cam.h3,ok,150,23,-0.007735302149343106,-0.008871539573881447,0.0001230547136422882,0.003242430331558239,0.054515897686076814,0.9789849159829974,
0008-02_v3,BWCN.e122.f19_g16.002.0008-02.002.branch.cam.h3,ok,150,23,-0.007771987251388651,-0.009022653263027229,0.0001421876594146629,0.002986240860458096,0.05058842465693325,0.9807085811559425,
0008-02_v3,BWCN.e122.f19_g16.002.0008-02.003.branch.cam.h3,ok,150,23,-0.007730536095594001,-0.0088465141219927,0.00013277699031792893,0.0029084412732434503,0.042990412176440757,0.9826549713329001,
0008-02_v3,BWCN.e122.f19_g16.002.0008-02.004.branch.cam.h3,ok,150,23,-0.007760237582566623,-0.008789822434713728,0.00010420360354121821,0.0026882318337694824,0.0405818339566167,0.9837165514039099,
0008-02_v3,BWCN.e122.f19_g16.002.0008-02.005.branch.cam.h3,ok,150,23,-0.007868748620548562,-0.008978105250746759,8.628478055950965e-05,0.002784579518244237,0.05333262492958797,0.9827910702660728,
0008-02_v3,BWCN.e122.f19_g16.002.0008-02.006.branch.cam.h3,ok,150,23,-0.007671036248347154,-0.009129365472357941,4.149944248020336e-05,0.0028520840900532547,0.040528573669288484,0.9812815434198543,
0008-02_v3,BWCN.e122.f19_g16.002.0008-02.007.branch.cam.h3,ok,150,23,-0.007551241227605526,-0.00868737480441624,5.0155702625363744e-05,0.0026240318347191737,0.040300175737760166,0.9837996571938091,
0008-02_v3,BWCN.e122.f19_g16.002.0008-02.008.branch.cam.h3,ok,150,23,-0.0077572135062141945,-0.008765695523630268,0.00018412135242280988,0.0030157486134467764,0.058167084764195326,0.9811428486990335,
0008-02_v3,BWCN.e122.f19_g16.002.0008-02.009.branch.cam.h3,ok,150,23,-0.00772334418179108,-0.008881714824685168,0.00010339575610318781,0.002875848500893882,0.040436886368835925,0.981861900740043,
0008-02_v3,BWCN.e122.f19_g16.002.0008-02.010.branch.cam.h3,ok,150,23,-0.008112038596841007,-0.009133125262979682,0.000213986751337467,0.003252678701120411,0.042803463985277804,0.9795146270490315,
0008-02_v3,BWCN.e122.f19_g16.002.0008-02.011.branch.cam.h3,ok,150,23,-0.0078013431041259965,-0.009037533626374085,0.0001171448632657977,0.003084840866948042,0.04088053538226795,0.9802611756894036,
0008-02_v3,BWCN.e122.f19_g16.002.0008-02.012.branch.cam.h3,ok,150,23,-0.007786733495637393,-0.008943076833162074,5.54847408039819e-05,0.0026867791694679686,0.04314380122563863,0.9847305408625722,
0008-02_v3,BWCN.e122.f19_g16.002.0008-02.013.branch.cam.h3,ok,150,23,-0.007970970462436259,-0.009174413972266954,0.0002153399910456993,0.0035184785905300895,0.046849568462858815,0.9763523003403097,
0008-02_v3,BWCN.e122.f19_g16.002.0008-02.014.branch.cam.h3,ok,150,23,-0.00759557876312227,-0.008660636948108888,7.177493871728559e-05,0.0029067341886317138,0.04190103125093149,0.9817742699394396,
0008-02_v3,BWCN.e122.f19_g16.002.0008-02.015.branch.cam.h3,ok,150,23,-0.007956058443575914,-0.009197402592263813,0.0001748584317200453,0.0029928977538864173,0.041630753871404524,0.9822328909624797,
0008-02_v3,BWCN.e122.f19_g16.002.0008-02.016.branch.cam.h3,ok,150,23,-0.007789847899214299,-0.008931484986177041,0.00011701641907653825,0.0027629834091164648,0.04132219723795516,0.9840454240662002,
0008-02_v3,BWCN.e122.f19_g16.002.0008-02.017.branch.cam.h3,ok,150,23,-0.007856435355784357,-0.009315990247296608,2.920178388736565e-05,0.0027950170400270606,0.043711427059195174,0.983119752117472,
0008-02_v3,BWCN.e122.f19_g16.002.0008-02.018.branch.cam.h3,ok,150,23,-0.007517037983779038,-0.008588594242867417,0.00012514969747394252,0.002888360338190701,0.040354117769204875,0.9804927700444295,
0008-02_v3,BWCN.e122.f19_g16.002.0008-02.019.branch.cam.h3,ok,150,23,-0.007964399330901395,-0.009160658208276573,7.594289134588977e-05,0.0029965968000556626,0.04224325449035865,0.9811371583949159,
0008-02_v3,BWCN.e122.f19_g16.002.0008-02.020.branch.cam.h3,ok,150,23,-0.007830640128562933,-0.009075854615399148,9.093308194238497e-05,0.0030044716571374004,0.04085653889735087,0.9801623157414597,
