case,member,status,ntime,nplev,old_mean,new_mean,bias_new_minus_old,rmse,max_abs_diff,corr,message
0014-03_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0014-03.001.small-pertlim.cam.h3,ok,154,23,-0.005670356678166415,-0.006249928009862445,6.0292770684621025e-05,0.0023618950456523297,0.047340619043910126,0.9765123604699456,
0014-03_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0014-03.002.small-pertlim.cam.h3,ok,154,23,-0.005869029499966126,-0.006367951557560148,8.718443216804222e-05,0.002564042950859708,0.050189498332789066,0.9749366593930104,
0014-03_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0014-03.003.small-pertlim.cam.h3,ok,154,23,-0.0056597320515269015,-0.006107173511870583,0.00010750788430554253,0.0025724945288299584,0.049232455737561125,0.9724763358556008,
0014-03_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0014-03.004.small-pertlim.cam.h3,ok,154,23,-0.005788092102787648,-0.006288187028903233,0.00012016809685461907,0.002595205025735965,0.04833333466530719,0.9732461783041226,
0014-03_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0014-03.005.small-pertlim.cam.h3,ok,154,23,-0.005663021087460406,-0.006124066271465947,5.7537755746842916e-05,0.002277354089147553,0.04798755234931011,0.9788855944763086,
0014-03_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0014-03.006.small-pertlim.cam.h3,ok,154,23,-0.0056130534018389066,-0.006018732813721762,0.00012088374656716791,0.002361371225314877,0.04886478340910589,0.9762401661467183,
0014-03_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0014-03.007.small-pertlim.cam.h3,ok,154,23,-0.0056995548462283946,-0.006164470424270765,0.00015565744976438024,0.0028136426696342173,0.050004961284744805,0.9706913842879469,
0014-03_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0014-03.008.small-pertlim.cam.h3,ok,154,23,-0.0056154501310726095,-0.0061036094844926945,0.00010925088431828047,0.002519130348971284,0.04847981650728756,0.9732065820902934,
0014-03_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0014-03.009.small-pertlim.cam.h3,ok,154,23,-0.005744823632185613,-0.006226638512464974,8.891691751430818e-05,0.0024217721897515808,0.04893396815102062,0.9776062759313289,
0014-03_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0014-03.010.small-pertlim.cam.h3,ok,154,23,-0.005881841195038384,-0.006358090473766269,0.00014529969489565815,0.0026941667409852567,0.04822114992587488,0.9720452251437907,
0014-03_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0014-03.011.small-pertlim.cam.h3,ok,154,23,-0.005813051187384766,-0.006255940997322735,0.0001237377706432089,0.002545916099143543,0.050001859285871295,0.9749573776419138,
0014-03_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0014-03.012.small-pertlim.cam.h3,ok,154,23,-0.005698852377824532,-0.006155667807275905,0.00016854020887791134,0.002526759252978611,0.048005650809561526,0.9746561507539117,
0014-03_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0014-03.013.small-pertlim.cam.h3,ok,154,23,-0.005600636378367408,-0.00603792602592133,6.638586028569707e-05,0.0024570922154100176,0.0487949439420192,0.9756809254565226,
0014-03_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0014-03.014.small-pertlim.cam.h3,ok,154,23,-0.005706176059875744,-0.006142765061513691,0.000180631528461176,0.0027170203594833625,0.04912485798156528,0.9733624072193359,
0014-03_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0014-03.015.small-pertlim.cam.h3,ok,154,23,-0.005636430676344445,-0.006125548599250636,9.612802941673031e-05,0.0025978180205835782,0.04842327853982652,0.9748755875950071,
0014-03_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0014-03.016.small-pertlim.cam.h3,ok,154,23,-0.005917977843824231,-0.006443333353087809,0.0001243527987335135,0.0027104372342518293,0.049053964764947514,0.9729274012326096,
0014-03_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0014-03.017.small-pertlim.cam.h3,ok,154,23,-0.0060537865572417695,-0.0064246283252111175,0.00016650902654451516,0.0029468477623743046,0.05086182646970993,0.9718301631437859,
0014-03_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0014-03.018.small-pertlim.cam.h3,ok,154,23,-0.005854875032857011,-0.006469074078835306,3.05809380194691e-05,0.002456189135166413,0.04944575279914018,0.9767474993731498,
0014-03_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0014-03.019.small-pertlim.cam.h3,ok,154,23,-0.00554868440338409,-0.005915553489916962,0.00017808820035060093,0.002540446836884855,0.04856737360985493,0.9737267415480978,
0014-03_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0014-03.020.small-pertlim.cam.h3,ok,154,23,-0.005685804523371554,-0.006098597677563803,0.00010675284881342708,0.002440807929198417,0.05010785296923211,0.9762364950941725,
0014-03_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0014-03.021.small-pertlim.cam.h3,ok,154,23,-0.005769495748029764,-0.006331964639531604,9.514499704817084e-05,0.0025424145136632957,0.0481133154581615,0.9745922598228779,
0014-03_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0014-03.022.small-pertlim.cam.h3,ok,154,23,-0.005687348923953919,-0.00622116682108891,0.00012144596544357796,0.0026117361427755717,0.048550132394151665,0.9727763206975977,
0014-03_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0014-03.023.small-pertlim.cam.h3,ok,154,23,-0.0060583046969260755,-0.006604059338157956,8.602454752858587e-05,0.0025669493082921217,0.04906751532198933,0.97732216210489,
0014-03_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0014-03.024.small-pertlim.cam.h3,ok,154,23,-0.0059790903019645,-0.006431412778667375,0.00017444459391195735,0.0028766579328290453,0.04953833826935416,0.9676357430706223,
0014-03_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0014-03.025.small-pertlim.cam.h3,ok,154,23,-0.005800452782037131,-0.006362260163087343,8.230003922154391e-05,0.002550191181643514,0.04956434415245035,0.9755795495755863,
0014-03_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0014-03.026.small-pertlim.cam.h3,ok,154,23,-0.0056514240157506486,-0.006057319488873826,9.095852667934776e-05,0.0026324191505405327,0.04937432682724328,0.9730193367632983,
