case,member,status,ntime,nplev,old_mean,new_mean,bias_new_minus_old,rmse,max_abs_diff,corr,message
0014-02,BWCN.e122.f19_g16.002.0014-02.021.small-pertlim.cam.h3,ok,151,23,-0.007608879826074295,-0.008731980593156259,0.00010099798398374,0.0029841834442135427,0.044331617803481486,0.979094714913366,
0014-02,BWCN.e122.f19_g16.002.0014-02.022.small-pertlim.cam.h3,ok,151,23,-0.0073504227858902154,-0.008398462018925329,3.161572956053424e-05,0.0027632777756586894,0.040029950655655816,0.9801665117538259,
0014-02,BWCN.e122.f19_g16.002.0014-02.023.small-pertlim.cam.h3,ok,151,23,-0.007156459464854274,-0.008419678455868041,6.454279844756834e-05,0.0025889400211670925,0.038626972723318956,0.9819088144787356,
0014-02,BWCN.e122.f19_g16.002.0014-02.024.small-pertlim.cam.h3,ok,151,23,-0.007055235089845266,-0.008125220780008283,2.386342026655471e-05,0.0027015470770806018,0.04042273767420729,0.9806056989704427,
0014-02,BWCN.e122.f19_g16.002.0014-02.025.small-pertlim.cam.h3,ok,151,23,-0.007545249760856366,-0.00875524498959381,7.456022262537704e-05,0.002783260926084608,0.037735499457790866,0.9809043258686148,
0014-02,BWCN.e122.f19_g16.002.0014-02.026.small-pertlim.cam.h3,ok,151,23,-0.00763448537848365,-0.008609778358069475,0.0001571385023440557,0.002938089592396507,0.03591743015604588,0.9808332097963343,
0014-02,BWCN.e122.f19_g16.002.0014-02.027.small-pertlim.cam.h3,ok,151,23,-0.007347416949658691,-0.008173013431912365,0.00018500835377392472,0.0031584719101631358,0.03803876560085933,0.9757520966419876,
0014-02,BWCN.e122.f19_g16.002.0014-02.028.small-pertlim.cam.h3,ok,151,23,-0.007570269413208332,-0.008537780545741155,0.00021132460661005433,0.0031601660273047416,0.0497510435636012,0.9775211889118525,
0014-02,BWCN.e122.f19_g16.002.0014-02.029.small-pertlim.cam.h3,ok,151,23,-0.007374202120781882,-0.008311053470838195,9.677419194186482e-05,0.0031829392259705015,0.04998551014713991,0.9767642571766605,
0014-02,BWCN.e122.f19_g16.002.0014-02.030.small-pertlim.cam.h3,ok,151,23,-0.007447840451010587,-0.008523976400659593,6.82741410193964e-05,0.002662980471175293,0.03515601564091719,0.9822322139972354,
