case,member,status,ntime,nplev,old_mean,new_mean,bias_new_minus_old,rmse,max_abs_diff,corr,message
0008-03_v3,BWCN.e122.f19_g16.002.0008-03.001.branch.cam.h3,ok,153,23,-0.006121356188342919,-0.006620481855278506,0.00015736486731917352,0.002590028953749777,0.03462094314830858,0.9799831885421737,
0008-03_v3,BWCN.e122.f19_g16.002.0008-03.002.branch.cam.h3,ok,153,23,-0.006257665780458118,-0.006687934668119183,0.0002056814536145853,0.002684120085848704,0.035750600861203186,0.9792502466020508,
0008-03_v3,BWCN.e122.f19_g16.002.0008-03.003.branch.cam.h3,ok,153,23,-0.006142536796022423,-0.0067109664525743925,4.961343701927914e-05,0.002668802257914244,0.03525588592480379,0.9780953129066754,
0008-03_v3,BWCN.e122.f19_g16.002.0008-03.004.branch.cam.h3,ok,153,23,-0.006273835807303165,-0.006821284724780901,9.749104278311192e-05,0.00254269280146897,0.04061568927222094,0.9786755342471763,
0008-03_v3,BWCN.e122.f19_g16.002.0008-03.005.branch.cam.h3,ok,153,23,-0.006211322799810975,-0.006785323855630973,0.000127153668186809,0.0025750059114182148,0.035563217825415674,0.9795842134264008,
0008-03_v3,BWCN.e122.f19_g16.002.0008-03.006.branch.cam.h3,ok,153,23,-0.006017612200908966,-0.006491970157497025,0.00014800120830737193,0.0025240007382052055,0.03149186733432022,0.9790732444566269,
0008-03_v3,BWCN.e122.f19_g16.002.0008-03.007.branch.cam.h3,ok,153,23,-0.006415555091313115,-0.006994872961984041,0.00011922079169994124,0.0025799965462467026,0.046463485214442934,0.9799092437583625,
0008-03_v3,BWCN.e122.f19_g16.002.0008-03.008.branch.cam.h3,ok,153,23,-0.006352997781366329,-0.006893571281410226,0.0001266344994912239,0.0025990320326899205,0.04633987337259188,0.9788860934365053,
0008-03_v3,BWCN.e122.f19_g16.002.0008-03.009.branch.cam.h3,ok,153,23,-0.00628170374674903,-0.006816697559462095,0.00016250571526572164,0.0026082601532074457,0.035437758959857055,0.9799436656110306,
0008-03_v3,BWCN.e122.f19_g16.002.0008-03.010.branch.cam.h3,ok,153,23,-0.006047265957984361,-0.006610803672716162,0.00013048296327819277,0.002493977743255898,0.04265762029008553,0.9803628110510088,
0008-03_v3,BWCN.e122.f19_g16.002.0008-03.011.branch.cam.h3,ok,153,23,-0.006124960530280452,-0.00654365054740004,0.00013548135614077674,0.002448781208977797,0.03596261491961007,0.9799505601678803,
0008-03_v3,BWCN.e122.f19_g16.002.0008-03.012.branch.cam.h3,ok,153,23,-0.006333116543755244,-0.006932031944344389,0.00013731355090426263,0.002438418454680469,0.03311824227103631,0.9830020108179859,
0008-03_v3,BWCN.e122.f19_g16.002.0008-03.013.branch.cam.h3,ok,153,23,-0.006066810077431068,-0.006599292447310573,0.00012353674956871885,0.0024000558888549054,0.0385987947892118,0.9818764135315892,
0008-03_v3,BWCN.e122.f19_g16.002.0008-03.014.branch.cam.h3,ok,153,23,-0.006421209329634368,-0.007010908267906995,0.0001672415804211751,0.0027353014072949624,0.03752164620200436,0.978274172033842,
0008-03_v3,BWCN.e122.f19_g16.002.0008-03.015.branch.cam.h3,ok,153,23,-0.006232682145689455,-0.006819808247340192,0.00011633081167080975,0.00274179501888756,0.037079221630101106,0.9756550616707036,
0008-03_v3,BWCN.e122.f19_g16.002.0008-03.016.branch.cam.h3,ok,153,23,-0.0061590052202218455,-0.006607495631360995,0.00015525937102009357,0.002523873716617571,0.03277571685501514,0.9788463508590236,
0008-03_v3,BWCN.e122.f19_g16.002.0008-03.017.branch.cam.h3,ok,153,23,-0.0060381400573659245,-0.006550523973418625,0.00014824661242536727,0.002530653896130761,0.03223629046366283,0.9788978915228412,
0008-03_v3,BWCN.e122.f19_g16.002.0008-03.018.branch.cam.h3,ok,153,23,-0.00597962722389136,-0.0063399650140123975,0.00023241920740723243,0.0027285585515346438,0.03159343329328643,0.9756597405511946,
0008-03_v3,BWCN.e122.f19_g16.002.0008-03.019.branch.cam.h3,ok,153,23,-0.00612728559676817,-0.006773481722924306,8.607191389872632e-05,0.0023231281855374724,0.03290544880183971,0.9809506886950182,
0008-03_v3,BWCN.e122.f19_g16.002.0008-03.020.branch.cam.h3,ok,153,23,-0.006054925036922283,-0.006607225438608066,0.00011121680052712012,0.002495250906170737,0.033838125370879456,0.9805522029798401,
0008-03_v3,BWCN.e122.f19_g16.002.0008-03.021.branch.cam.h3,ok,153,23,-0.006015701177996123,-0.006531232112842979,0.0001477031482124168,0.0025914098612813655,0.03253928300151426,0.9780241659882477,
0008-03_v3,BWCN.e122.f19_g16.002.0008-03.022.branch.cam.h3,ok,153,23,-0.006041571539435476,-0.006683668946800547,8.34109232465532e-05,0.0024927549597267623,0.031774398244681715,0.9801064904899314,
0008-03_v3,BWCN.e122.f19_g16.002.0008-03.023.branch.cam.h3,ok,153,23,-0.006017138607686074,-0.006481267095109825,8.086325194317711e-05,0.0025425830887344215,0.03843956159060884,0.9790597343004249,
0008-03_v3,BWCN.e122.f19_g16.002.0008-03.024.branch.cam.h3,ok,153,23,-0.0062665713022778645,-0.00688320958082249,9.279775786158744e-05,0.002463217439476157,0.047298695237754304,0.9806553760074915,
0008-03_v3,BWCN.e122.f19_g16.002.0008-03.025.branch.cam.h3,ok,153,23,-0.006017175957087771,-0.006574529407939683,9.090279037315403e-05,0.0025701982108855804,0.033628198255719846,0.9782446796533285,
0008-03_v3,BWCN.e122.f19_g16.002.0008-03.026.branch.cam.h3,ok,153,23,-0.006208263486677773,-0.006702477165248489,0.0001124613986266924,0.002546091158343254,0.036487826458729306,0.9797415048726144,
0008-03_v3,BWCN.e122.f19_g16.002.0008-03.027.branch.cam.h3,ok,153,23,-0.006398358576894013,-0.006819803106191228,0.00020332086758723908,0.002660903741243351,0.03322647745438097,0.9776876192612203,
0008-03_v3,BWCN.e122.f19_g16.002.0008-03.028.branch.cam.h3,ok,153,23,-0.0061660797999758985,-0.006723488668861045,0.00012016282461062848,0.002403309184869023,0.04527332561684046,0.9818197593544448,
0008-03_v3,BWCN.e122.f19_g16.002.0008-03.029.branch.cam.h3,ok,153,23,-0.006273283683894226,-0.006863003609449678,8.483172604226652e-05,0.002590537748376589,0.031068409558986848,0.979697594124147,
0008-03_v3,BWCN.e122.f19_g16.002.0008-03.030.branch.cam.h3,ok,153,23,-0.0061990853704369095,-0.006669507514185163,0.00018344132101036015,0.0029836376877588563,0.03786329430486337,0.9719507820895898,
