case,member,status,ntime,nplev,old_mean,new_mean,bias_new_minus_old,rmse,max_abs_diff,corr,message
0013-03_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0013-03.020.small-pertlim.cam.h3,ok,154,23,-0.005870311594183989,-0.0063680395430223725,0.00018489366016768288,0.0029772753839765473,0.04695352653470086,0.9741466566531188,
0013-03_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0013-03.021.small-pertlim.cam.h3,ok,154,23,-0.0058396716767135145,-0.00652942108004288,9.2198235545945e-05,0.002673887669537164,0.044820252211354834,0.9773190261949636,
0013-03_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0013-03.022.small-pertlim.cam.h3,ok,154,23,-0.005916558518842195,-0.006477944123037599,0.00015636885628733777,0.0029534873057391006,0.046367444164156994,0.9733205835870873,
0013-03_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0013-03.023.small-pertlim.cam.h3,ok,154,23,-0.005858596156063323,-0.006400824936905054,0.00013861993767995924,0.0027200839226140063,0.04548454776600124,0.9777230979828485,
0013-03_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0013-03.024.small-pertlim.cam.h3,ok,154,23,-0.005866975271983276,-0.00655822794640167,0.0001838162941807979,0.002739094020420463,0.044721375338106974,0.9768938344697751,
0013-03_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0013-03.025.small-pertlim.cam.h3,ok,154,23,-0.005773267268207714,-0.006483729247430344,0.00010153324804125689,0.0027895001534280115,0.04510387810419937,0.9754777257515596,
0013-03_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0013-03.026.small-pertlim.cam.h3,ok,154,23,-0.005875989930207847,-0.006406966958234012,0.00014871700485296165,0.0027582777243284266,0.04613155741937582,0.9770589917917349,
0013-03_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0013-03.027.small-pertlim.cam.h3,ok,154,23,-0.005979069065263745,-0.00643035502858876,0.00023281039544769397,0.002954305839739986,0.04632421676861512,0.9758919663892772,
0013-03_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0013-03.028.small-pertlim.cam.h3,ok,154,23,-0.006032497676912932,-0.006569731881005387,0.0001618953132592519,0.002962736713450646,0.046193042575268115,0.973602436496635,
0013-03_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0013-03.029.small-pertlim.cam.h3,ok,154,23,-0.006214494101324939,-0.006901532021167599,0.00017028340246513847,0.002937172173909247,0.04729310087655357,0.9756295965494347,
0013-03_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0013-03.030.small-pertlim.cam.h3,ok,154,23,-0.006112598589548398,-0.006688552204992199,0.00017656769507908671,0.003119301555382654,0.04798941865724311,0.9732448708841537,
