case,member,status,ntime,nplev,old_mean,new_mean,bias_new_minus_old,rmse,max_abs_diff,corr,message
0008-03_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0008-03.019.small-pertlim.cam.h3,ok,154,23,-0.006136326188623717,-0.00668980145641884,0.00011551308690360233,0.0021705638442020294,0.03302229657500412,0.9840625903341238,
0008-03_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0008-03.020.small-pertlim.cam.h3,ok,154,23,-0.006028162016439287,-0.00659452698441493,9.644524155661996e-05,0.002533373410468485,0.0428446326439051,0.97840014164882,
0008-03_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0008-03.021.small-pertlim.cam.h3,ok,154,23,-0.005970032506273628,-0.006500013843766599,0.00012381070659233688,0.0026539577632851015,0.03412485140548113,0.9764314601599655,
0008-03_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0008-03.022.small-pertlim.cam.h3,ok,154,23,-0.005779652899475266,-0.006303881350217645,9.989435180411244e-05,0.0022317665067764056,0.03175032490180589,0.9827084815545066,
0008-03_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0008-03.023.small-pertlim.cam.h3,ok,154,23,-0.006003400531182612,-0.006442688386320476,0.00018647191592807523,0.0025949575890757727,0.041219832489431146,0.9770388295706164,
0008-03_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0008-03.024.small-pertlim.cam.h3,ok,154,23,-0.005848833878165801,-0.006434795359407963,0.00011617670357839499,0.0024555114040150107,0.03746061788995591,0.9801847018831802,
0008-03_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0008-03.025.small-pertlim.cam.h3,ok,154,23,-0.006030915181058403,-0.006485920693935921,0.00014502431158703485,0.002428559714138168,0.0325557687209445,0.9795416197293861,
0008-03_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0008-03.026.small-pertlim.cam.h3,ok,154,23,-0.005961633576272105,-0.006514227415378908,5.759755566958715e-05,0.0021739694236300503,0.03244577230383598,0.9829381607349124,
0008-03_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0008-03.027.small-pertlim.cam.h3,ok,154,23,-0.006024853128881193,-0.00643502982797031,0.00022681546243347034,0.002654985768718711,0.03449541649173996,0.9770849029350642,
0008-03_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0008-03.028.small-pertlim.cam.h3,ok,154,23,-0.005615214231199627,-0.006097182699950588,9.924168927272946e-05,0.002473053922445365,0.0338025973781749,0.9763470072703448,
0008-03_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0008-03.029.small-pertlim.cam.h3,ok,154,23,-0.005815374286573767,-0.006376823491004322,0.00014001823613625625,0.0024837276306873125,0.036049606439729986,0.9799450561010017,
0008-03_NOCOUPL,BWCN.NOCOUPL.e122.f19_g16.002.0008-03.030.small-pertlim.cam.h3,ok,154,23,-0.005877408346145003,-0.006347988855166177,0.0001753932668329745,0.002563415461172455,0.03311405912938295,0.9784061377164065,
